,rating,comment,itemId,userId,label,check_label
912,3.0,I bought the Echo Show because a friend of mine was excited about his. I'm hoping it makes a great Christmas present for our family.,4,1725,3.0,True
998,3.0,"This was a present for my mother, very fun! She loves looking things up and it's easier to talk it out.",16,483,3.0,True
2590,2.5,"Great buy after owning the original kindle Fire, it's very versatile and shows the progress made from the original. You can't lose and pair it with Amazon Prime.",8,2396,3.0,False
795,3.0,"at first I wasnt sure if this was something I ""needed"" when I already have the echo but it was on sale for black friday so I thought why not. As soon as it was set up I understood why I ""needed"" this. It just enhances everything Alexa does! Being able to see what she says is great! Seeing and adjusting my shopping list by touch is amazing. I love walking in the room and seeing little news blurbs. It looks sleek and beautiful on my counter. I highly recommend this to anyone.",4,2342,3.0,True
1665,3.0,Exactly what I was looking for size wise and functional.,20,961,3.0,True
3143,3.0,"Great addition to my Alexa collection. Very portable, batter lasts as expected.",17,2248,3.0,True
4219,2.5,"Quite light, easy to conceal, easy to use and quite quick.",5,3102,3.0,False
569,2.5,"This item is a great addition to your smart home, but just as the first gen Siri it is not all there yet. The kinks still needs to be worked out. Alexa does not have answers to a lot of things or commands. There's a long learning curve. Setting up with apps is a lot work. It's fun if your large circle is willing to spend the money to get one each. Great landline replacement.",4,1757,3.0,False
1024,3.0,I have had the competitive products and nothing compares.,16,1486,3.0,True
4321,3.0,Using for Pandora in an office setting. Set up with older system and speaker system - works great.,5,2697,3.0,True
276,3.0,"I got this as a spur of the moment thing. I figured it was going to be super gimmicky but was pleasantly surprised that it's actually a very helpful device for organizing, shopping, smart home control, listening to music, or even watching some videos while I'm washing dishes. My show is in my kitchen and I've used it for countless things. I think this is amazon's best Alexa yet.",4,78,3.0,True
4409,3.0,I love it! I'm a senior and was able to set it up and get library books without help.,5,2869,3.0,True
4755,3.0,Love my new Kindle fire. This replaces my old one and is just as good. Videos are as good as my tv with cable. Well with every penny spent and better deal than when I tried Amazon.,9,2247,3.0,True
2869,2.5,BOUGHT FOR MY GRANDKIDS AGES 5-10 AND THEY LOVED IT,19,2255,3.0,False
4827,3.0,"I bought two of these as a birthday gift for my niece and nephew. They absolutely love them. They use it all the time to play games and music. Great deal, great price LOVE ITL:)",1,2856,3.0,True
4202,2.5,"I would like to say that it's a great tablet, just too small(will buy bigger one next time!!)",5,66,3.0,False
984,2.5,Echo is nice but it could be better allowing you to connect to anything that is on your WIFI network without having to buy several different hubs.,16,3659,3.0,False
3820,2.5,"Purchased this as a child's tablet and I couldn't be happier! I was buying it thinking that it would be cut-rate but ok for a small child to play with on long car rides and on rainy days. Despite the low cost and unimpressive stats I have been very surprised by the quality. The screen is perfectly adequate for games and kids shows, the parental controls/child profile settings are excellent and the stereo speakers CRUSH the built in speakers on my iPad Air 2. The only drawbacks I have found so far are power related. The battery seems to drain fairly quickly under what I would consider normal use and the included charger (typical usb type) takes a very very long time to fully charge the tablet. I suspect this is the charger's limitation rather than the tablet's and it may charge better with a different power supply.I wish that I had purchased two of these tablets at the price they were for sale and I would have kept the second for my own use when on the road.",6,1370,3.0,False
2619,3.0,Out of the box this was easy to set up and even easier to use,8,2549,3.0,True
2895,2.5,Haven't had any issues until recently my son's tablet won't charge anymore. Called geek support but they couldn't locate warranty so I'll have to go in,14,1741,3.0,False
1545,3.0,Good one and working without any issues. Slim and portable,13,2447,3.0,True
4565,2.5,I purchased this so my daughter could read her online books. Perfect size!,5,1154,3.0,False
793,2.5,"Love this product, able to read recipes instead of just hearing them. Speaker is pretty good too.",4,2527,3.0,False
234,3.0,"I love how I can see my grandkids. I also bought my kids one so they can just ""Drop In"" and I can see them. It also shows words to some songs to sing along. It is fun to have!!",4,42,3.0,True
2266,3.0,Good set of apps available and it is robust enough for the kids to abuse.,14,2010,3.0,True
2580,3.0,My brother told me about this product. I bought it for my son and he loves it.,19,688,3.0,True
1957,2.5,"Product was purchased for 6 year old. Very excited to use. Had a hard time navigating initially. Battery life not as expected(too short). Short charging chord. Charging port at tablet site, easily worn. Very positional when charging when plugged in. Will stick with Apple products for now.",14,242,1.0,False
4349,3.0,This tablet is great and easy to use. Very convenient and handy to have around,5,3168,3.0,True
554,3.0,Bought second one for my mom and she loves it so much,4,3225,3.0,True
2962,3.0,Great little device easy to connect to bluetoothDecent sound,17,3364,3.0,True
667,3.0,This amazon product is amazing easy to set up and to use. I do recommend getting prime music with it for only 4.99 a month that’s a deal.,4,2788,3.0,True
1390,3.0,"I love it, the sound is great. I use it everyday for my dogs to listen to when I am at work.",16,2444,3.0,True
2270,2.5,"it was good, works pretty easily. the camera is good.",8,2780,3.0,False
4838,2.5,I bought this as a gift and it has performed perfectly. Can't beat at this price.,1,1007,3.0,False
4594,3.0,I bought this because I recently signed up for Amazon Prime and wanted to take advantage of the free books. Nice tablet.,5,2166,3.0,True
2850,3.0,A bargain for the price especially for the coverage of the warranty. A gift for my 4 year old granddaughter. Things can happen to it. She absolutely loves it and pretty easy to use!,14,2285,3.0,True
356,3.0,Best item I ever use. I would love to get another one.,4,3720,3.0,True
4852,2.5,Works well for browsing and reading. It also has great apps.,1,1233,3.0,False
3864,3.0,Purchased this for my 80 year old mother in law to replace her old cracked screen one. Everything was perfect easy to use and set up. She has zero problems using this for online and reading books.,6,1421,1.0,False
124,3.0,"It's at its heart an echo, but having a screen on it, with 1000s of things to do with it make it a much easier recommendation over the simarly priced screenless echo plus",4,2413,3.0,True
1101,3.0,Very easy to set up. I mostly control the lights with my Hue cell phone app. Very convenient. I have 4 lamps hooked up to the light bulbs now. I plan on doing most of my house in the future. I listen to music and get weather updates from the Echo. My husband uses the echo as an alarm.,16,1714,3.0,True
4093,2.0,the first worked fine for three weeks then stopped. took back and got a replacement. this one lasted almost a month. again took it back and was told I had to deal with Amazon.Found out thru Amazon webpage that units simply froze up and how to reset it. Was upset that store associate knew nothing about the product. Had to research everything myself.,6,1755,3.0,False
3665,3.0,Bought it on sale for Christmas gift and we'll worth the money. Does everything needed with good functionality. Easy to use for those not too tech savvy.,6,1430,3.0,True
4157,2.5,"Most of the time I use the tablet for the Web, reading and email, but when I want to work on a Word doc, pdf, budget and a lot more, I can do it well on the tablet without pulling out my laptop. The screen isn't as sharp as the S2 models but is nice enough and it does not lack anything else.",6,58,3.0,False
