,reviewId,rating,hum_testimony,testimony,itemId,userId
1097,2631,2,neu,"Hi,I ordered this for my daughter who has an extensive liking of tablets. She didnt like it because of lack of google play services and she didnt have the patience to work with it. I knew that the os is only amazon specific but despite the apps that can be downloaded, she was disappointed. I returned it.If you are an avid amazon person, the tablet works great, if you want a google tablet, this isn't for you. I would recommend these for people that want a good decent tablet that they can read and use amazon apps on.",4,3804
1098,1734,5,pos,I have a 3 year old at home. Best purchase ever! Indestructible. Reliable. Easy to program. I would highly recommend this.,16,1271
1099,3929,5,pos,"I am very happy with this Amazon tablet. I purchased it for business purposes, as well as recreational, and it works great for both. I did get an SD card for more memory. Also, if I would have bought directly from Amazon, there would've been a 1 month wait. However, I was able to order from Best Buy online, and pick it up that very day!!!",5,3553
1100,3434,4,pos,"purchased for my sister for reading books, internet and games - perfect for beginners and novices. Easy to use. Would be a five if available with 4g",5,419
1101,2225,5,pos,My grand daughter loves it and so do her parents! Very durable. I'd highly recommend this product,16,2194
1102,1613,5,pos,This tablet is great for kids. I bought it for my Grandson and he is delighted with it. He uses it constantly.,16,246
1103,4956,5,pos,Upgraded,14,3058
1104,3703,5,pos,Bought it on sale for Christmas gift and we'll worth the money. Does everything needed with good functionality. Easy to use for those not too tech savvy.,5,3782
1105,3769,5,pos,I really love my kindle its easy to handle to. I have 3.,5,2209
1106,2486,5,pos,I will recommend for other parents to buy this product,16,871
1107,2717,5,pos,I love my new Amazon Fire tablet it's great!! The perfect size to fit in my purse so that I can take it with me. I would definitely recommend to a friend.,4,684
1108,3506,5,pos,We bought this to replace my children's aging Ipads and they're very happy.,5,2358
1109,2630,5,pos,"Bought one of these two weeks before on Amazon and paid almost double for what Best Buy had these for. So, i bought another one the same day as this!",4,3652
1110,3964,5,pos,"Love using this Kindle to look up real estate sales, play mind games, and take pictures. Love the bigger screen and the great resolution. Sound is also far superior to my older model Lindle.",5,2622
1111,1986,5,pos,"I got the first version for my sister and she hasn't been able to put it down on over a year. Then I got her this one and forget about it. Great new features, she loves loves loves it!",4,3415
1112,3942,5,pos,Lots of good features for the Amazon member. Tablet is nice and fast.,5,559
1113,1645,5,pos,My almost 4 year old will recieve this for christmas this year but i set it all up prior. I love the parental locks and timers!!!! Soooooo many fun characters for her to choose from to enjoy at every level. The case is soft and light but sterdy!,16,1916
1114,2695,5,pos,Works great and nice links to Amazon if you have a prime account.,4,471
1115,1751,5,pos,I love my tablet!! I didn't think at first that I would like this size but it is perfect for me. I would recommend this tablet to all my friends.,4,1935
1116,4129,3,neg,"Great value for the money. However, the operating system is a bit clunky. Constant notifications and messages to delete. Some can be turned off, other seem to just keep appearing. The reader app surprisingly is less than intuitive.",5,236
1117,4192,5,pos,"With a little tweaking you can install Playstore without rooting. It's a great tablet, excellent color, fast, and battery lasts a very long time.",5,2487
1118,4149,5,neu,For its price. Amongst the others I felt this was a deal,5,207
1119,1732,4,pos,"this was a christmas present, for the nephew works good, he loves it",16,1986
1120,2884,5,pos,I bought this for my husband for Christmas since our daughter uses the other tablet all the time. He has barely put it down since he opened it!! He uses it mostly for reading and some internet browsing. Overall I am happy with the product and have had no issues so far.,4,2289
1121,2681,3,pos,Good tablet for kids. Lots of appts to download for games,4,287
1122,3791,5,pos,I believe that this will be very useful during my husbands recovery from foot surgery.,5,1025
1123,3800,1,neg,Prior to using the device I decided to recharge it to 100% and was shocked to find out that it takes 6 hours. Unless you have a lot of time don't buy this device.,5,2970
1124,2756,4,pos,"Kids love their Kindles!!! Amazon freetime allows them access to tons of age appropriate content. They love the games, apps and videos available to them based on their age. The only reason I give this 4 stars is due to the charging connectors. They are not ""kid friendly"" and the kids bent both of them upon the first time they unplugged their devices on their own. Otherwise, Kindle kids is amazing!!!",16,796
1125,3437,5,pos,Easy to use and elegant in design. Perfect Gift for Kids.,5,2013
1126,2781,5,pos,My 6 and 4 year old boys love it and so do the parents,16,2330
1127,4744,5,pos,This product was purchased for my Grandson. He had a fire 6. He however loves the HD 8. He uses it for music & gaming mostly. Great electronic device.,22,1680
1128,4098,5,pos,"I lost my tablet in Germany and wanted a replacement fast. Best Buy, had both the 7 and 8 inch Kindle fires in stock, after reading the reviews, I decided to go with the 8 inch. Boy was I glad that I did, the larger viewing area, is great for watching movies and Netflix on the airplane. The 8 inch has stereo sound , unlike the 7 inch which has only mono. Overall I am really happy with this tablet",5,1707
1129,1678,5,pos,Very satisfied. Price was great. The curved screen is nice but I believe you get more TV with straight screen. I believe it is just a viewers choice. We have a sound system so I can't speak about the sound.,4,157
1130,3689,5,pos,love the first now a new one. everything at your fingertips.,5,1018
1131,2564,5,pos,My sister in-law recommended these to my wife and I and I thought I would try one. They are just the right size to lay in bed of a evening and read a good book for a while.,4,618
1132,2448,5,pos,A gift to my 2 year old granddaughter. It came preloaded with child programs. She quickly learned how to access the programs. Parents now have their iPad back...very well protected for tosses and drops,16,2769
1133,2534,5,pos,I bought this tablet because it was very inexpensive and the right size and fit for my daughter...,16,3371
1134,1572,5,pos,My son is 3 and he loves it so easy to use. It's great.,16,1589
1135,3811,5,pos,for the price this is a great works well the for the price display is hd love it,5,2765
1136,3282,5,neu,This Kindle is alot larger and better for viewing.,8,1472
1137,1598,5,pos,I recommend it for kids .great for find games easily.,16,2950
1138,3456,5,pos,Excellent product for what it does. Spouse loves it!Nough said!,5,2360
1139,2760,4,pos,We have an iPad but bought this for the kids unlimited prime content. We have enjoyed it and it has a lot that the iPad doesn't. The menu could be more friendly but I like the parental limits it has.,16,3648
1140,3766,5,pos,My teenager loves to read and we purchased it for her. Great purchase!,5,100
